time_s,position_error_3d_m,orientation_error_deg,tip_speed_m_s,ax_cmd_m_s2,ay_cmd_m_s2,az_cmd_m_s2,tip_x_m,tip_y_m,tip_z_m,target_x_m,target_y_m,target_z_m,wind_x_m_s,thrust_N,max_abs_torque_Nm,safe,task_success,anchor_active
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.38999999999999996,0.225,0.0,0.38999999999999996,1.5,129.8844,0.0,True,False,False
0.005,6.003160554136367e-07,0.0001282395300757419,0.00024009670461627952,0.0,0.0,0.0,0.22500032675402332,0.0,0.38999949640177256,0.225,0.0,0.38999999999999996,1.5,129.88439999999852,0.00043042318414697884,True,False,False
0.01,2.3964889850760255e-06,0.0005114781128779521,0.00047784113246218413,0.0,0.0,0.0,0.22500130728947468,0.0,0.38999799147972747,0.225,0.0,0.38999999999999996,1.5,129.88439999997573,0.0008596543381830182,True,False,False
0.015,5.374007216046629e-06,0.0011450043645258225,0.0007127535774710064,0.0,0.0,0.0,0.22500294353583897,0.0,0.3899955038293712,0.225,0.0,0.38999999999999996,1.5,129.88439999987807,0.0012845215918919593,True,False,False
0.02,9.52004154733437e-06,0.002024417401856958,0.0009453189096816396,0.0,0.0,0.0,0.22500523864185037,0.0,0.3899920509231588,0.225,0.0,0.38999999999999996,1.5,129.88439999961864,0.0017054024264695474,True,False,False
0.025,1.48234266518719e-05,0.0031456293297125767,0.0011757455648678835,0.0,0.0,0.0,0.22500819685652312,0.0,0.3899876490680172,0.225,0.0,0.38999999999999996,1.5,129.88439999908002,0.0021229620388609743,True,False,False
0.03,2.1273561653951268e-05,0.004504526669166091,0.001404073325190798,0.0,0.0,0.0,0.22501182353484117,0.0,0.3899823147392073,0.225,0.0,0.38999999999999996,1.5,129.88439999811547,0.0025380213809573365,True,False,False
0.035,2.8859740994523667e-05,0.0060967576180098685,0.0016302416633558329,0.0,0.0,0.0,0.2250161251338636,0.0,0.3899760654077086,0.225,0.0,0.38999999999999996,1.5,129.88439999655066,0.002951473626902493,True,False,False
0.04,3.7570758287058186e-05,0.007917601924786574,0.0018541334032658669,0.0,0.0,0.0,0.2250211092017908,0.0,0.3899689200470074,0.225,0.0,0.38999999999999996,1.5,129.88439999418435,0.003364231097548091,True,False,False
0.045,4.7394684735083515e-05,0.009961891722953734,0.0020756029702353293,0.0,0.0,0.0,0.22502678436159207,0.0,0.3899608994358705,0.225,0.0,0.38999999999999996,1.5,129.88439999078923,0.0037771913932494127,True,False,False
0.05,5.8318877213781126e-05,0.012224002259504704,0.0022947101804987,-0.03843701064880153,0.0,1.7035307083710325e-06,0.22503316028912596,0.0,0.3899520261877212,0.225,0.0,0.38999999999999996,1.5,129.88442998293712,0.0564005793951024,True,False,False
0.055,7.03387685175296e-05,0.0147005925993906,0.002515041842372976,-0.03843701064880153,0.0,1.7035307083710325e-06,0.2250402475359098,0.0,0.38994231396867735,0.225,0.0,0.38999999999999996,1.5,129.88443188808998,0.053805837095613054,True,False,False
0.06,8.34663985267361e-05,0.017393293687789826,0.00273817194942715,-0.03843701064880153,0.0,1.7035307083710325e-06,0.22504805746452686,0.0,0.3899317569066771,0.225,0.0,0.38999999999999996,1.5,129.8844346985959,0.051265005581903195,True,False,False
0.065,9.77152285414191e-05,0.02030402332954406,0.0029638568664432673,-0.03843701064880153,0.0,1.7035307083710325e-06,0.22505660233676517,0.0,0.38992034799838277,0.225,0.0,0.38999999999999996,1.5,129.88443838139483,0.04877659150342195,True,False,False
0.07,0.00011309718048171776,0.023434080687804528,0.003191749077550406,-0.03843701064880153,0.0,1.7035307083710325e-06,0.2250658951822569,0.0,0.389908082661112,0.225,0.0,0.38999999999999996,1.5,129.8844429032966,0.04633915121981796,True,False,False
0.075,0.00012962213872145747,0.026783985708275504,0.0034214121181491857,-0.03843701064880153,0.0,1.7035307083710325e-06,0.2250759497344624,0.0,0.38989495935700014,0.225,0.0,0.38999999999999996,1.5,129.88444823106883,0.043951292612242565,True,False,False
0.08,0.00014729753551400533,0.030353342655167002,0.0036523376286184306,-0.03843701064880153,0.0,1.7035307083710325e-06,0.22508678037136795,0.0,0.38988098012303085,0.225,0.0,0.38999999999999996,1.5,129.88445433151662,0.04161168103682758,True,False,False
0.085,0.00016612802448915832,0.03414072993758765,0.0038839638130080322,-0.03843701064880153,0.0,1.7035307083710325e-06,0.22509840206141038,0.0,0.3898661509998884,0.225,0.0,0.38999999999999996,1.5,129.8844611715506,0.03931904742117463,True,False,False
