candidate_id,sample_count,safe_sample_count,task_success_count,safety_rate,success_rate,acquisition_median_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,parameters
cascaded_relative_pid_029,13,13,5,1.0,0.38461538461538464,0.925,0.2891547698229717,0.7222462476477751,0.4905361109161993,1.0325788628028318,6.132725582235082,"{'candidate_id': 'cascaded_relative_pid_029', 'uav_kp': [1.2111262455696905, 0.5005214657794146, 4.240423781129717], 'uav_kd': [4.922871470116971, 4.302258517440126, 4.514786252350561], 'uav_ki': [0.2815029333994673, 0.07792496767190216, 0.16364563827860878], 'tip_kp': [0.005713940210520244, 0.3388772142662317, 0.4205744267843156], 'tip_kd': [0.09731033898077099, 0.1438666598937224, 0.12536637020614], 'correction_limit_m': [0.06028241082199234, 0.13022966191720106, 0.04936308961754962], 'correction_slew_m_per_update': 0.04811143647004006, 'integral_limit': 0.3018101908040932, 'tip_velocity_mode': 'relative_to_uav'}"
cascaded_relative_pid_030,13,13,5,1.0,0.38461538461538464,0.99,0.2709002869021569,0.9180526927719109,0.46296218682639545,1.0496848753849923,3.1799476884030633,"{'candidate_id': 'cascaded_relative_pid_030', 'uav_kp': [0.8378621707422802, 0.34107506777667856, 4.395361513627062], 'uav_kd': [3.155237168546896, 2.391054685117044, 3.586694398253945], 'uav_ki': [0.10752742570896508, 0.13417465761092578, 0.24729855368442905], 'tip_kp': [0.7195024578541226, 0.7295201082517391, 0.6866578165904518], 'tip_kd': [0.2734408327409191, 0.567539127161108, 0.2969181139212147], 'correction_limit_m': [0.06958558775205591, 0.07809764668406174, 0.09710626765320655], 'correction_slew_m_per_update': 0.0760363893510497, 'integral_limit': 0.4073134538258102, 'tip_velocity_mode': 'relative_to_uav'}"
cascaded_relative_pid_031,13,13,5,1.0,0.38461538461538464,3.0149999999999997,0.2296971792560013,0.8588377113520338,0.4711137067654592,0.8080092844299747,3.682200004731667,"{'candidate_id': 'cascaded_relative_pid_031', 'uav_kp': [0.9884063990291716, 0.30278598153631187, 0.8095912527992203], 'uav_kd': [4.9890007343130955, 2.9770166601242734, 5.4679543638005175], 'uav_ki': [0.11230758014169631, 0.04902640831669915, 0.2500960203505853], 'tip_kp': [0.08116568102768988, 0.7135679536962019, 0.5040373350299364], 'tip_kd': [0.3950234146998285, 0.2558615367663197, 0.04862986094059401], 'correction_limit_m': [0.05523790538164754, 0.10766645910890776, 0.10169614024611191], 'correction_slew_m_per_update': 0.0652285286322387, 'integral_limit': 0.37856195732633857, 'tip_velocity_mode': 'relative_to_uav'}"
cascaded_relative_pid_032,13,13,5,1.0,0.38461538461538464,2.295,0.3929907632423873,1.013944411366753,0.5099517005554589,1.442371020010953,7.42082599536637,"{'candidate_id': 'cascaded_relative_pid_032', 'uav_kp': [0.774207172935325, 0.7301430916594114, 1.462045147478973], 'uav_kd': [4.597617400108408, 5.496633568312983, 5.2607367178332485], 'uav_ki': [0.227020896293793, 0.10782970083716045, 0.22828313553735805], 'tip_kp': [0.672198911098929, 0.3755855159471676, 0.5888374696852198], 'tip_kd': [0.18928928260908748, 0.5630528255750527, 0.3367920799009401], 'correction_limit_m': [0.1330355885252245, 0.021728146404758814, 0.021754033086411214], 'correction_slew_m_per_update': 0.013638956991977131, 'integral_limit': 0.21916492208257288, 'tip_velocity_mode': 'relative_to_uav'}"
cascaded_relative_pid_033,13,13,5,1.0,0.38461538461538464,1.04,0.42240885400895256,0.8240963261462715,0.5567887192466926,1.568077807355126,7.7616776043453335,"{'candidate_id': 'cascaded_relative_pid_033', 'uav_kp': [0.5467721065344822, 0.893180967312295, 4.056560405477899], 'uav_kd': [3.6522603659873534, 5.0340361956242266, 3.71538252480509], 'uav_ki': [0.16776244903443358, 0.03425751819317783, 0.1006931417800718], 'tip_kp': [0.497708546112237, 0.018718364354699195, 0.6482656422932519], 'tip_kd': [0.3707728460702121, 0.2962166259903855, 0.2897831173202942], 'correction_limit_m': [0.12674209189098637, 0.06264954189377965, 0.02392395209241246], 'correction_slew_m_per_update': 0.025984117563440656, 'integral_limit': 0.4591532279196413, 'tip_velocity_mode': 'relative_to_uav'}"
cascaded_relative_pid_034,13,13,5,1.0,0.38461538461538464,1.75,1.144710781493472,0.6375003435451461,1.1795514482314093,5.664134869267698,10.799904766550432,"{'candidate_id': 'cascaded_relative_pid_034', 'uav_kp': [0.39830689039822015, 1.1217896303410997, 2.4467041023858855], 'uav_kd': [2.6575800473184454, 6.512603077891141, 4.869497622682573], 'uav_ki': [0.20293295663224908, 0.24103050466557643, 0.1253097403440654], 'tip_kp': [0.4209013761111156, 0.5116681593257952, 0.19048357054508933], 'tip_kd': [0.15079977529328445, 0.7597353082436896, 0.15864692204466316], 'correction_limit_m': [0.11878023334017752, 0.09663560255796076, 0.09501726362207391], 'correction_slew_m_per_update': 0.04161729354451533, 'integral_limit': 0.12816878275924964, 'tip_velocity_mode': 'relative_to_uav'}"
cascaded_relative_pid_035,13,13,5,1.0,0.38461538461538464,2.12,0.19190428715331886,0.6876695426784001,0.40167523292385837,0.405214843624899,0.8370273184637534,"{'candidate_id': 'cascaded_relative_pid_035', 'uav_kp': [0.6234142650381811, 0.15095240841659383, 1.3475010985257891], 'uav_kd': [3.4199284686579885, 2.276395041497853, 5.2034873750874056], 'uav_ki': [0.060397140622654555, 0.11788438043079684, 0.26341935625254526], 'tip_kp': [0.23610263527842884, 0.46809615345576927, 0.6309147764987721], 'tip_kd': [0.12081282236818026, 0.3545002336652548, 0.2138641941790978], 'correction_limit_m': [0.08569834882610111, 0.10170741226737189, 0.06864548948787028], 'correction_slew_m_per_update': 0.01181573479671993, 'integral_limit': 0.32123780756958, 'tip_velocity_mode': 'relative_to_uav'}"
cascaded_relative_pid_036,13,13,3,1.0,0.23076923076923078,1.04,0.663169475088666,1.0331693176663423,1.1812144712228405,3.6065208133191144,8.391950600723785,"{'candidate_id': 'cascaded_relative_pid_036', 'uav_kp': [1.0160544596357084, 0.9072858602503694, 4.156199038397309], 'uav_kd': [2.3159409223135814, 3.549624550792272, 5.508818606652914], 'uav_ki': [0.13906001282745992, 0.29845030944752504, 0.20356294630730382], 'tip_kp': [0.2133407150603016, 0.15278986636267441, 0.423514820229032], 'tip_kd': [0.14426191830781657, 0.5452096890706439, 0.19788333793201585], 'correction_limit_m': [0.0725529165855804, 0.03791522431005591, 0.08855402703623375], 'correction_slew_m_per_update': 0.061266680225211985, 'integral_limit': 0.4872718951385575, 'tip_velocity_mode': 'relative_to_uav'}"
cascaded_relative_pid_037,13,13,5,1.0,0.38461538461538464,1.27,0.7323789893440686,0.5923378957913936,1.9237484202594288,3.3770140319222035,8.457829273714266,"{'candidate_id': 'cascaded_relative_pid_037', 'uav_kp': [0.45538947113885786, 1.0272706210895894, 2.858632124293452], 'uav_kd': [4.48460829400607, 2.1055666441102967, 3.9875573605609356], 'uav_ki': [0.24166566337689577, 0.1502496119799284, 0.1140520188680911], 'tip_kp': [0.48210497801812596, 0.3982990772779257, 0.21148536622282982], 'tip_kd': [0.0851545549486286, 0.31590048724220726, 0.06832625523228206], 'correction_limit_m': [0.04326543688422954, 0.07236916446202385, 0.02689530290996491], 'correction_slew_m_per_update': 0.01927030628154971, 'integral_limit': 0.3623092832481992, 'tip_velocity_mode': 'relative_to_uav'}"
cascaded_relative_pid_038,13,13,7,1.0,0.5384615384615384,2.185,0.42204620801758624,1.1871559253869586,0.4205219477683584,1.7594582121820648,7.471002202752067,"{'candidate_id': 'cascaded_relative_pid_038', 'uav_kp': [0.9023449852957448, 0.6650202757574003, 3.335829404299086], 'uav_kd': [4.851281233335522, 6.679293473603496, 4.987366695085685], 'uav_ki': [0.2997871168058771, 0.16102137223008742, 0.173026874116365], 'tip_kp': [0.5287840947643592, 0.14183969383698514, 0.5399634777258072], 'tip_kd': [0.28780508164804436, 0.10549536126401858, 0.35972044128576647], 'correction_limit_m': [0.15421584492705373, 0.11650649676334562, 0.06448293854460421], 'correction_slew_m_per_update': 0.04400356969799053, 'integral_limit': 0.13453904675096662, 'tip_velocity_mode': 'relative_to_uav'}"
cascaded_relative_pid_039,13,13,3,1.0,0.23076923076923078,1.9100000000000001,0.3824576268956238,2.5105685808988523,0.46124714163247854,1.2435028552022362,7.185537754422179,"{'candidate_id': 'cascaded_relative_pid_039', 'uav_kp': [1.3579110491651856, 0.6765967669102192, 1.0572537239859605], 'uav_kd': [4.047424133903126, 5.1920681831136495, 3.3649024136603725], 'uav_ki': [0.07936587053962091, 0.10212323051200858, 0.29286148150584845], 'tip_kp': [0.7094025462734753, 0.05350433064253995, 0.4533936418603253], 'tip_kd': [0.5425620793642377, 0.3413825656963372, 0.08015746980188754], 'correction_limit_m': [0.14057182685240355, 0.04530277645006989, 0.07229184216508786], 'correction_slew_m_per_update': 0.06750802734089856, 'integral_limit': 0.1615260102054388, 'tip_velocity_mode': 'relative_to_uav'}"
cascaded_relative_pid_040,13,13,3,1.0,0.23076923076923078,1.105,0.7646612745802871,2.2039083895642047,1.8865940985772476,3.892099741065358,9.57241639409253,"{'candidate_id': 'cascaded_relative_pid_040', 'uav_kp': [1.1915210372666547, 1.084936338771171, 2.7860153297077193], 'uav_kd': [3.691105883833887, 2.673052539173642, 2.5099001825690874], 'uav_ki': [0.15218100284814595, 0.2032668593304123, 0.09892570367013646], 'tip_kp': [0.5650457639107093, 0.27880525470418943, 0.27081093551432295], 'tip_kd': [0.49759171116304707, 0.41049155851378716, 0.2404128226455493], 'correction_limit_m': [0.142109366971764, 0.0526735145605596, 0.042699600788641184], 'correction_slew_m_per_update': 0.05859429519926615, 'integral_limit': 0.29205073664603887, 'tip_velocity_mode': 'relative_to_uav'}"
cascaded_relative_pid_041,13,13,7,1.0,0.5384615384615384,2.355,0.22860244025995916,1.1270930427933126,0.3633118196438657,0.7007189007118441,4.895956792541368,"{'candidate_id': 'cascaded_relative_pid_041', 'uav_kp': [1.0486139875967, 0.37128866118501314, 3.431062154413886], 'uav_kd': [3.7632900654762675, 4.4776894974449775, 2.7041925588228946], 'uav_ki': [0.22327528135855074, 0.2297287253389862, 0.14051984560559472], 'tip_kp': [0.04104047811923111, 0.10878004321285528, 0.10826243541616985], 'tip_kd': [0.5323732799758863, 0.0808420650785526, 0.20759230115721328], 'correction_limit_m': [0.05925706626958517, 0.036683753488332485, 0.03442936630634569], 'correction_slew_m_per_update': 0.031697444552473676, 'integral_limit': 0.44480249597302046, 'tip_velocity_mode': 'relative_to_uav'}"
cascaded_relative_pid_042,13,13,3,1.0,0.23076923076923078,4.51,0.5314943185155232,1.3189173087337263,0.7650621662084168,2.540772368836807,7.524174552480073,"{'candidate_id': 'cascaded_relative_pid_042', 'uav_kp': [1.059536894709799, 0.5517612804362948, 1.2541809649957343], 'uav_kd': [2.6938616478912634, 4.287573117868476, 5.88200057120909], 'uav_ki': [0.04526798236397029, 0.20757985726674255, 0.05071216759229756], 'tip_kp': [0.7739175988168522, 0.5626192000908142, 0.0006936742396861002], 'tip_kd': [0.40325148857108223, 0.21789463151529104, 0.14283682282022395], 'correction_limit_m': [0.08022712565970987, 0.12222178420562839, 0.04803634691048274], 'correction_slew_m_per_update': 0.0322136581172633, 'integral_limit': 0.49641220262820773, 'tip_velocity_mode': 'relative_to_uav'}"
cascaded_relative_pid_043,13,13,5,1.0,0.38461538461538464,2.54,0.413501358086996,0.769152418846762,0.4498863108407169,1.56056012427013,7.016496363408954,"{'candidate_id': 'cascaded_relative_pid_043', 'uav_kp': [0.4444898808175626, 0.6203439067554196, 1.2281493207382417], 'uav_kd': [3.4759013614833028, 6.111151323226256, 4.811462654875218], 'uav_ki': [0.2515473558067263, 0.040714033434239016, 0.05854688411407666], 'tip_kp': [0.29773172521849406, 0.29212658370270483, 0.16940569907990477], 'tip_kd': [0.5776682667626383, 0.33294527200063095, 0.24487076135909402], 'correction_limit_m': [0.09593299855242604, 0.05230214523375967, 0.03999537653568576], 'correction_slew_m_per_update': 0.01715669256060948, 'integral_limit': 0.27002228376452414, 'tip_velocity_mode': 'relative_to_uav'}"
cascaded_relative_pid_044,13,13,5,1.0,0.38461538461538464,1.0699999999999998,0.36025248475164884,0.912065475893785,0.3920231306202503,1.4058432703621466,6.775452625206342,"{'candidate_id': 'cascaded_relative_pid_044', 'uav_kp': [0.8228711987352242, 0.35040327284203654, 2.9149452732854204], 'uav_kd': [4.645061114395303, 6.431048643797151, 2.936450852906002], 'uav_ki': [0.17106028277024504, 0.19815235517449475, 0.14675973035353665], 'tip_kp': [0.3498335910172309, 0.6114093773033112, 0.6584169968185506], 'tip_kd': [0.4288756236969781, 0.08401115566019965, 0.3772637822320235], 'correction_limit_m': [0.07550389663472293, 0.09753538671331734, 0.10877316215349661], 'correction_slew_m_per_update': 0.04646296396904942, 'integral_limit': 0.3687092138081335, 'tip_velocity_mode': 'relative_to_uav'}"
cascaded_relative_pid_045,13,13,5,1.0,0.38461538461538464,1.1099999999999999,0.8033688978582431,0.9982376079403447,1.9355295182095362,4.394652477666155,9.595114091679704,"{'candidate_id': 'cascaded_relative_pid_045', 'uav_kp': [0.9400194791657768, 0.9707414056987995, 3.874351561228746], 'uav_kd': [3.837998503555241, 3.042405825338604, 5.701238675720155], 'uav_ki': [0.14335841686900286, 0.056538747646859316, 0.10683900149243894], 'tip_kp': [0.3108921064155208, 0.6648961934397212, 0.47872083507342217], 'tip_kd': [0.24881072830585377, 0.5889842633673268, 0.17199174808798218], 'correction_limit_m': [0.08273534271677313, 0.11226388541882897, 0.08316739093185424], 'correction_slew_m_per_update': 0.052086467114084496, 'integral_limit': 0.3546935965967781, 'tip_velocity_mode': 'relative_to_uav'}"
cascaded_relative_pid_046,13,13,3,1.0,0.23076923076923078,1.1400000000000001,0.9277810337331374,0.8678192020086589,0.9415421658604903,4.520935940754717,10.204106880970887,"{'candidate_id': 'cascaded_relative_pid_046', 'uav_kp': [1.1743807934761956, 1.184275367607363, 3.1473517751739823], 'uav_kd': [2.1350516513539413, 5.769245054677205, 2.2990222165156164], 'uav_ki': [0.1796985814033111, 0.27510785061025, 0.04232107362809994], 'tip_kp': [0.023998970078352614, 0.1999508697766095, 0.32223401533478535], 'tip_kd': [0.10178308002840797, 0.20907102086273627, 0.368083066419846], 'correction_limit_m': [0.12036462365539168, 0.126302976873151, 0.0815343730128226], 'correction_slew_m_per_update': 0.05618438105250406, 'integral_limit': 0.12071167263932744, 'tip_velocity_mode': 'relative_to_uav'}"
cascaded_relative_pid_047,13,13,5,1.0,0.38461538461538464,1.0899999999999999,0.6962093869442378,0.7925421724651378,1.0233033603268282,3.632948690889481,8.562486469120564,"{'candidate_id': 'cascaded_relative_pid_047', 'uav_kp': [0.5129810082242706, 0.9377406475039305, 3.72133781773804], 'uav_kd': [3.5802746787453046, 3.8858074342793643, 2.4438738214649343], 'uav_ki': [0.13088310532549086, 0.1675438837808192, 0.2408902071510663], 'tip_kp': [0.25638822954151247, 0.12635939122477216, 0.5807627498748027], 'tip_kd': [0.4710059037180515, 0.6154401637861004, 0.0540496819798634], 'correction_limit_m': [0.15955513503288912, 0.11420158007366507, 0.11619464976235737], 'correction_slew_m_per_update': 0.03854772183805804, 'integral_limit': 0.3114065701877573, 'tip_velocity_mode': 'relative_to_uav'}"
